YEAR,MONTH,DATE,TIME_INTERVAL,STREET,LATITUDE,LONGITUDE,ACCLASS,INVTYPE,INVAGE,INJURY
2011,9,2011-09-02 04:00:00+00:00,18-19,FINCH Aven W and HIGHWAY 400  N,43.754045,-79.53279,Non-Fatal Injury,Driver,55 to 59,
2012,1,2012-01-26 05:00:00+00:00,21-22,BROADVIEW AVE and QUEEN ST E,43.658845,-79.34989,Non-Fatal Injury,Driver,unknown,
2011,7,2011-07-17 04:00:00+00:00,06-07,BREMNER Boul and VAN DE WATER Cres,43.640345,-79.38899,Non-Fatal Injury,Vehicle Owner,unknown,
2011,8,2011-08-09 04:00:00+00:00,18-19,QUEEN ST E and DALHOUSIE ST,43.653345,-79.37519,Non-Fatal Injury,Driver,50 to 54,
2011,11,2011-11-16 05:00:00+00:00,09-10,F G GARDINER ExP E and PARK LAWN RD,43.626045,-79.48739,Non-Fatal Injury,Driver,35 to 39,
2011,12,2011-12-21 05:00:00+00:00,17-18,CHICOUTIMI AVE and LAWRENCE AVE W,43.720345,-79.42439,Non-Fatal Injury,Pedestrian,60 to 64,Major
2011,9,2011-09-25 04:00:00+00:00,01-02,1279 BLOOR St W,43.658445,-79.44219,Non-Fatal Injury,Pedestrian,50 to 54,Major
2011,10,2011-10-26 04:00:00+00:00,19-20,QUEENS PARK and QUEENS PARK CRES W,43.666745,-79.39329,Non-Fatal Injury,Pedestrian,70 to 74,Major
2012,2,2012-02-20 05:00:00+00:00,15-16,BROADVIEW AVE and BAIN AVE,43.670445,-79.35389,Non-Fatal Injury,Driver,45 to 49,
2011,8,2011-08-09 04:00:00+00:00,18-19,QUEEN ST E and DALHOUSIE ST,43.653345,-79.37519,Non-Fatal Injury,Driver,50 to 54,Major
2011,8,2011-08-09 04:00:00+00:00,21-22,ST CLAIR AVE E and VICROSS RD,43.707845,-79.30189,Non-Fatal Injury,Vehicle Owner,unknown,
2012,1,2012-01-26 05:00:00+00:00,21-22,BROADVIEW AVE and QUEEN ST E,43.658845,-79.34989,Non-Fatal Injury,Pedestrian,40 to 44,Major
2011,9,2011-09-25 04:00:00+00:00,19-20,GRACEDALE Boul and DUNCANWOODS Driv,43.751045,-79.56039,Non-Fatal Injury,Driver,65 to 69,
2011,12,2011-12-21 05:00:00+00:00,18-19,EGLINTON AVE W and KANE AVE,43.691045,-79.47099,Non-Fatal Injury,Vehicle Owner,unknown,
2011,7,2011-07-17 04:00:00+00:00,06-07,BREMNER Boul and VAN DE WATER Cres,43.640345,-79.38899,Non-Fatal Injury,Driver,35 to 39,Minimal
2011,11,2011-11-16 05:00:00+00:00,09-10,F G GARDINER ExP E and PARK LAWN RD,43.626045,-79.48739,Non-Fatal Injury,Driver,35 to 39,Major
2012,2,2012-02-20 05:00:00+00:00,15-16,BROADVIEW AVE and BAIN AVE,43.670445,-79.35389,Non-Fatal Injury,Other Property Owner,unknown,
2012,1,2012-01-27 05:00:00+00:00,18-19,GERRARD ST E and BROADVIEW AVE,43.665445,-79.35259,Non-Fatal Injury,Driver,unknown,
2011,9,2011-09-02 04:00:00+00:00,18-19,FINCH Aven W and HIGHWAY 400  N,43.754045,-79.53279,Non-Fatal Injury,Passenger,50 to 54,Minimal
2011,10,2011-10-28 04:00:00+00:00,15-16,JANE ST and GRANDRAVINE DR,43.747045,-79.51509,Non-Fatal Injury,Vehicle Owner,unknown,
2011,7,2011-07-17 04:00:00+00:00,20-21,TWYN RIVERS Driv and LITTLE ROUGE RIVER,43.814545,-79.15699,Non-Fatal Injury,Motorcycle Driver,30 to 34,Major
2011,11,2011-11-16 05:00:00+00:00,16-17,20 MURRAY ST,43.656945,-79.39079,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-25 04:00:00+00:00,19-20,GRACEDALE Boul and DUNCANWOODS Driv,43.751045,-79.56039,Non-Fatal Injury,Cyclist,10 to 14,Major
2011,12,2011-12-21 05:00:00+00:00,18-19,EGLINTON AVE W and KANE AVE,43.691045,-79.47099,Non-Fatal Injury,Driver,45 to 49,
2012,1,2012-01-27 05:00:00+00:00,18-19,GERRARD ST E and BROADVIEW AVE,43.665445,-79.35259,Non-Fatal Injury,Pedestrian,50 to 54,Major
2011,8,2011-08-09 04:00:00+00:00,21-22,ST CLAIR AVE E and VICROSS RD,43.707845,-79.30189,Non-Fatal Injury,Driver,30 to 34,
2011,9,2011-09-02 04:00:00+00:00,18-19,FINCH Aven W and HIGHWAY 400  N,43.754045,-79.53279,Non-Fatal Injury,Passenger,70 to 74,Major
2012,2,2012-02-20 05:00:00+00:00,15-16,BROADVIEW AVE and BAIN AVE,43.670445,-79.35389,Non-Fatal Injury,Pedestrian,45 to 49,Major
2011,10,2011-10-28 04:00:00+00:00,15-16,JANE ST and GRANDRAVINE DR,43.747045,-79.51509,Non-Fatal Injury,Driver,25 to 29,
2011,7,2011-07-17 04:00:00+00:00,20-21,TWYN RIVERS Driv and LITTLE ROUGE RIVER,43.814545,-79.15699,Non-Fatal Injury,Motorcycle Driver,25 to 29,Minor
2011,11,2011-11-16 05:00:00+00:00,16-17,20 MURRAY ST,43.656945,-79.39079,Non-Fatal Injury,Driver,40 to 44,
2011,9,2011-09-25 04:00:00+00:00,19-20,LAWRENCE Ave E and VALPARAISO Ave,43.755245,-79.24679,Non-Fatal Injury,Vehicle Owner,unknown,
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Driver,45 to 49,
2011,8,2011-08-09 04:00:00+00:00,21-22,ST CLAIR AVE E and VICROSS RD,43.707845,-79.30189,Non-Fatal Injury,Driver,unknown,
2012,2,2012-02-21 05:00:00+00:00,15-16,47 RAVINE PARK CRES,43.788745,-79.136089,Non-Fatal Injury,Driver,80 to 84,Major
2011,10,2011-10-28 04:00:00+00:00,15-16,JANE ST and GRANDRAVINE DR,43.747045,-79.51509,Non-Fatal Injury,Pedestrian,80 to 84,Major
2011,9,2011-09-25 04:00:00+00:00,19-20,LAWRENCE Ave E and VALPARAISO Ave,43.755245,-79.24679,Non-Fatal Injury,Driver,50 to 54,
2011,9,2011-09-02 04:00:00+00:00,18-19,FINCH Aven W and HIGHWAY 400  N,43.754045,-79.53279,Non-Fatal Injury,Passenger,50 to 54,Minimal
2011,12,2011-12-21 05:00:00+00:00,18-19,EGLINTON AVE W and KANE AVE,43.691045,-79.47099,Non-Fatal Injury,Pedestrian,25 to 29,Major
2011,7,2011-07-17 04:00:00+00:00,20-21,TWYN RIVERS Driv and LITTLE ROUGE RIVER,43.814545,-79.15699,Non-Fatal Injury,Driver,35 to 39,
2011,11,2011-11-16 05:00:00+00:00,16-17,20 MURRAY ST,43.656945,-79.39079,Non-Fatal Injury,Pedestrian,55 to 59,Major
2011,8,2011-08-09 04:00:00+00:00,21-22,ST CLAIR AVE E and VICROSS RD,43.707845,-79.30189,Non-Fatal Injury,Pedestrian,55 to 59,Major
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Passenger,20 to 24,Major
2012,2,2012-02-21 05:00:00+00:00,19-20,STEELES AVE E and TOWNSEND RD,43.811945,-79.35749,Non-Fatal Injury,Driver,50 to 54,
2011,10,2011-10-29 04:00:00+00:00,14-15,ROGERS RD and SILVERTHORN AVE,43.682944,-79.46269,Non-Fatal Injury,Driver,30 to 34,Minimal
2011,9,2011-09-25 04:00:00+00:00,19-20,LAWRENCE Ave E and VALPARAISO Ave,43.755245,-79.24679,Non-Fatal Injury,Pedestrian,50 to 54,Major
2011,9,2011-09-02 04:00:00+00:00,18-19,FINCH Aven W and HIGHWAY 400  N,43.754045,-79.53279,Non-Fatal Injury,Driver,25 to 29,Minimal
2011,12,2011-12-22 05:00:00+00:00,11-12,LAIRD DR and EGLINTON AVE E,43.713545,-79.36479,Non-Fatal Injury,Driver,70 to 74,
2011,11,2011-11-16 05:00:00+00:00,17-18,DON MILLS RD and OVERLEA BLVD,43.710445,-79.33459,Non-Fatal Injury,Vehicle Owner,unknown,
2011,8,2011-08-11 04:00:00+00:00,15-16,BISHOP Aven and KENNETH Aven,43.782345,-79.41309,Non-Fatal Injury,Driver,50 to 54,
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Driver,35 to 39,
2012,2,2012-02-21 05:00:00+00:00,19-20,STEELES AVE E and TOWNSEND RD,43.811945,-79.35749,Non-Fatal Injury,Pedestrian,25 to 29,Major
2011,9,2011-09-02 04:00:00+00:00,19-20,DUFFERIN Stre,43.672945,-79.44099,Non-Fatal Injury,Driver,50 to 54,Major
2011,10,2011-10-29 04:00:00+00:00,14-15,ROGERS RD and SILVERTHORN AVE,43.682944,-79.46269,Non-Fatal Injury,Driver,35 to 39,Major
2011,11,2011-11-16 05:00:00+00:00,17-18,DON MILLS RD and OVERLEA BLVD,43.710445,-79.33459,Non-Fatal Injury,Driver,15 to 19,
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Pedestrian,55 to 59,Major
2011,12,2011-12-22 05:00:00+00:00,11-12,LAIRD DR and EGLINTON AVE E,43.713545,-79.36479,Non-Fatal Injury,Pedestrian,65 to 69,Major
2011,9,2011-09-27 04:00:00+00:00,19-20,16 STORMONT AVE,43.719745,-79.42329,Non-Fatal Injury,Driver,55 to 59,
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Driver,25 to 29,
2011,8,2011-08-11 04:00:00+00:00,15-16,BISHOP Aven and KENNETH Aven,43.782345,-79.41309,Non-Fatal Injury,Pedestrian,55 to 59,Major
2012,2,2012-02-25 05:00:00+00:00,20-21,MIDLAND AVE and EGLINTON AVE E,43.734545,-79.25809,Non-Fatal Injury,Driver,unknown,
2011,9,2011-09-02 04:00:00+00:00,19-20,DUFFERIN Stre,43.672945,-79.44099,Non-Fatal Injury,Vehicle Owner,unknown,
2011,10,2011-10-29 04:00:00+00:00,19-20,CHURCH ST and GOULD ST,43.658245,-79.37789,Non-Fatal Injury,Other,unknown,
2011,11,2011-11-16 05:00:00+00:00,17-18,DON MILLS RD and OVERLEA BLVD,43.710445,-79.33459,Non-Fatal Injury,Pedestrian,30 to 34,Major
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Passenger,20 to 24,Major
2011,12,2011-12-22 05:00:00+00:00,13-14,JANE ST and YORKWOODS GT,43.751245,-79.51619,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-27 04:00:00+00:00,19-20,16 STORMONT AVE,43.719745,-79.42329,Non-Fatal Injury,Pedestrian,5 to 9,Major
2011,9,2011-09-02 04:00:00+00:00,19-20,DUFFERIN Stre,43.672945,-79.44099,Non-Fatal Injury,Driver,55 to 59,
2011,10,2011-10-29 04:00:00+00:00,19-20,CHURCH ST and GOULD ST,43.658245,-79.37789,Non-Fatal Injury,Vehicle Owner,unknown,
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Vehicle Owner,unknown,
2011,12,2011-12-22 05:00:00+00:00,13-14,JANE ST and YORKWOODS GT,43.751245,-79.51619,Non-Fatal Injury,Driver,40 to 44,
2011,8,2011-08-12 04:00:00+00:00,14-15,STEELES AVE W and MARKBROOK LANE,43.760045,-79.58609,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major
2011,9,2011-09-28 04:00:00+00:00,08-09,BATHURST Stre and REINER Road,43.752345,-79.43769,Non-Fatal Injury,Driver,unknown,
2011,11,2011-11-16 05:00:00+00:00,17-18,DON MILLS RD and OVERLEA BLVD,43.710445,-79.33459,Non-Fatal Injury,Pedestrian,10 to 14,Major
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-02 04:00:00+00:00,19-20,DUFFERIN Stre,43.672945,-79.44099,Non-Fatal Injury,Driver,55 to 59,
2012,2,2012-02-25 05:00:00+00:00,20-21,MIDLAND AVE and EGLINTON AVE E,43.734545,-79.25809,Non-Fatal Injury,Pedestrian,unknown,Minor
2011,10,2011-10-29 04:00:00+00:00,19-20,CHURCH ST and GOULD ST,43.658245,-79.37789,Non-Fatal Injury,Driver,50 to 54,
2011,12,2011-12-22 05:00:00+00:00,13-14,JANE ST and YORKWOODS GT,43.751245,-79.51619,Non-Fatal Injury,Pedestrian,30 to 34,Major
2011,8,2011-08-12 04:00:00+00:00,14-15,STEELES AVE W and MARKBROOK LANE,43.760045,-79.58609,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-28 04:00:00+00:00,08-09,BATHURST Stre and REINER Road,43.752345,-79.43769,Non-Fatal Injury,Pedestrian,80 to 84,Major
2011,11,2011-11-18 05:00:00+00:00,15-16,BATHURST ST and RIDGEWOOD RD,43.690745,-79.42129,Non-Fatal Injury,Driver,50 to 54,
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Passenger,25 to 29,Major
2011,9,2011-09-02 04:00:00+00:00,20-21,LAKE SHORE Boul E and CARLAW Aven,43.654945,-79.33739,Non-Fatal Injury,Driver,25 to 29,Major
2012,2,2012-02-25 05:00:00+00:00,20-21,MIDLAND AVE and EGLINTON AVE E,43.734545,-79.25809,Non-Fatal Injury,Pedestrian,unknown,Major
2011,10,2011-10-29 04:00:00+00:00,19-20,CHURCH ST and GOULD ST,43.658245,-79.37789,Non-Fatal Injury,Cyclist,20 to 24,
2012,2,2012-02-26 05:00:00+00:00,01-02,WOODBINE AVE and DANFORTH AVE,43.685145,-79.31259,Non-Fatal Injury,Vehicle Owner,unknown,
2011,8,2011-08-12 04:00:00+00:00,14-15,STEELES AVE W and MARKBROOK LANE,43.760045,-79.58609,Non-Fatal Injury,Driver,40 to 44,
2011,11,2011-11-18 05:00:00+00:00,15-16,BATHURST ST and RIDGEWOOD RD,43.690745,-79.42129,Non-Fatal Injury,Driver,50 to 54,Major
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Passenger,20 to 24,Major
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-02 04:00:00+00:00,20-21,LAKE SHORE Boul E and CARLAW Aven,43.654945,-79.33739,Non-Fatal Injury,Driver,30 to 34,
2011,12,2011-12-23 05:00:00+00:00,05-06,LAWRENCE AVE E and CURLEW DR,43.741145,-79.31929,Fatal,Driver,25 to 29,Minimal
2011,9,2011-09-30 04:00:00+00:00,15-16,WELLINGTON ST W and BLUE JAYS WAY,43.644745,-79.39179,Non-Fatal Injury,Driver,50 to 54,
2011,10,2011-10-29 04:00:00+00:00,19-20,CHURCH ST and GOULD ST,43.658245,-79.37789,Non-Fatal Injury,Cyclist,25 to 29,Major
2012,2,2012-02-26 05:00:00+00:00,01-02,WOODBINE AVE and DANFORTH AVE,43.685145,-79.31259,Non-Fatal Injury,Driver,30 to 34,Major
2011,8,2011-08-12 04:00:00+00:00,18-19,DUFFERIN Stre and STEEPROCK Driv,43.761045,-79.46519,Non-Fatal Injury,Vehicle Owner,unknown,
2011,11,2011-11-22 05:00:00+00:00,18-19,BATHURST Stre and DUNDAS Stre W,43.652345,-79.40599,Non-Fatal Injury,Driver,50 to 54,
2011,8,2011-08-12 04:00:00+00:00,18-19,DUFFERIN Stre and STEEPROCK Driv,43.761045,-79.46519,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major
2011,9,2011-09-30 04:00:00+00:00,15-16,WELLINGTON ST W and BLUE JAYS WAY,43.644745,-79.39179,Non-Fatal Injury,Pedestrian,50 to 54,Major
2012,1,2012-01-29 05:00:00+00:00,22-23,F G GARDINER XY Expr W and ISLINGTON AVE,43.620745,-79.51189,Non-Fatal Injury,Driver,25 to 29,
2011,7,2011-07-18 04:00:00+00:00,00-01,BAYVIEW Ave and MCKEE Ave,43.778845,-79.39079,Non-Fatal Injury,Driver,25 to 29,Major
2012,2,2012-02-26 05:00:00+00:00,01-02,WOODBINE AVE and DANFORTH AVE,43.685145,-79.31259,Non-Fatal Injury,Other,unknown,
2011,10,2011-10-29 04:00:00+00:00,20-21,FINCH Aven W and KIPLING Aven,43.743245,-79.58199,Non-Fatal Injury,Driver,25 to 29,
2011,9,2011-09-02 04:00:00+00:00,20-21,LAKE SHORE Boul E and CARLAW Aven,43.654945,-79.33739,Non-Fatal Injury,Vehicle Owner,unknown,
2011,10,2011-10-29 04:00:00+00:00,20-21,FINCH Aven W and KIPLING Aven,43.743245,-79.58199,Non-Fatal Injury,Pedestrian,50 to 54,Major
2011,11,2011-11-22 05:00:00+00:00,18-19,BATHURST Stre and DUNDAS Stre W,43.652345,-79.40599,Non-Fatal Injury,Pedestrian,unknown,Major
2011,12,2011-12-23 05:00:00+00:00,05-06,LAWRENCE AVE E and CURLEW DR,43.741145,-79.31929,Fatal,Driver,35 to 39,Fatal
2011,8,2011-08-12 04:00:00+00:00,18-19,DUFFERIN Stre and STEEPROCK Driv,43.761045,-79.46519,Non-Fatal Injury,Driver,50 to 54,Minimal
2011,9,2011-09-30 04:00:00+00:00,19-20,LAKE SHORE BLVD W and KIPLING AVE,43.598145,-79.51689,Non-Fatal Injury,Driver,40 to 44,
2011,7,2011-07-19 04:00:00+00:00,03-04,GARDINER X W SHERWAY GARDENS RAMP and 427 C S QEW X W RAMP,43.613045,-79.55109,Non-Fatal Injury,Motorcycle Driver,20 to 24,Major
2011,7,2011-07-19 04:00:00+00:00,19-20,PARKSIDE DR and ALGONQUIN AVE,43.643145,-79.45549,Non-Fatal Injury,Passenger,70 to 74,Major
2012,2,2012-02-27 05:00:00+00:00,20-21,DUNDAS ST W and ST CLARENS AVE,43.650045,-79.43829,Non-Fatal Injury,Driver,unknown,
2011,12,2011-12-23 05:00:00+00:00,05-06,LAWRENCE AVE E and CURLEW DR,43.741145,-79.31929,Fatal,Other Property Owner,unknown,
2011,7,2011-07-19 04:00:00+00:00,19-20,PARKSIDE DR and ALGONQUIN AVE,43.643145,-79.45549,Non-Fatal Injury,Passenger,40 to 44,Minor
2012,1,2012-01-30 05:00:00+00:00,14-15,STEELES AVE W and ISLINGTON AVE,43.764346,-79.574893,Fatal,Driver,45 to 49,
2011,10,2011-10-30 04:00:00+00:00,20-21,DANFORTH AVE and AUGUST AVE,43.692845,-79.28109,Non-Fatal Injury,Driver,unknown,
2012,2,2012-02-27 05:00:00+00:00,20-21,DUNDAS ST W and ST CLARENS AVE,43.650045,-79.43829,Non-Fatal Injury,Cyclist,50 to 54,Major
2011,12,2011-12-25 05:00:00+00:00,10-11,1971 KEELE St,43.689745,-79.47489,Non-Fatal Injury,Driver,25 to 29,
2011,11,2011-11-22 05:00:00+00:00,20-21,STONG CRT and JANE ST,43.762045,-79.51809,Non-Fatal Injury,Driver,70 to 74,Major
2011,9,2011-09-02 04:00:00+00:00,20-21,LAKE SHORE Boul E and CARLAW Aven,43.654945,-79.33739,Non-Fatal Injury,Driver,65 to 69,
2011,7,2011-07-19 04:00:00+00:00,19-20,PARKSIDE DR and ALGONQUIN AVE,43.643145,-79.45549,Non-Fatal Injury,Driver,40 to 44,Minor
2011,9,2011-09-30 04:00:00+00:00,19-20,LAKE SHORE BLVD W and KIPLING AVE,43.598145,-79.51689,Non-Fatal Injury,Pedestrian,30 to 34,Minor
2012,1,2012-01-30 05:00:00+00:00,14-15,STEELES AVE W and ISLINGTON AVE,43.764346,-79.574893,Fatal,Driver,75 to 79,Fatal
2011,8,2011-08-13 04:00:00+00:00,18-19,28 REGATTA CRES,43.789345,-79.44389,Fatal,Driver,45 to 49,
2011,10,2011-10-30 04:00:00+00:00,20-21,DANFORTH AVE and AUGUST AVE,43.692845,-79.28109,Non-Fatal Injury,Pedestrian,45 to 49,Major
2012,2,2012-02-28 05:00:00+00:00,23-00,BATHURST ST and MCALLISTER RD,43.753445,-79.43799,Non-Fatal Injury,Passenger,25 to 29,
2011,12,2011-12-25 05:00:00+00:00,10-11,1971 KEELE St,43.689745,-79.47489,Non-Fatal Injury,Pedestrian,30 to 34,Major
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Passenger,30 to 34,
2011,7,2011-07-19 04:00:00+00:00,19-20,PARKSIDE DR and ALGONQUIN AVE,43.643145,-79.45549,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-30 04:00:00+00:00,19-20,LAKE SHORE BLVD W and KIPLING AVE,43.598145,-79.51689,Non-Fatal Injury,Pedestrian,30 to 34,Major
2011,8,2011-08-13 04:00:00+00:00,18-19,28 REGATTA CRES,43.789345,-79.44389,Fatal,Pedestrian,75 to 79,Fatal
2011,9,2011-09-04 04:00:00+00:00,10-11,BRIMLEY RD and DANJOHN CRES,43.814246,-79.281192,Non-Fatal Injury,Vehicle Owner,unknown,
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Passenger,25 to 29,
2012,1,2012-01-30 05:00:00+00:00,14-15,STEELES AVE W and ISLINGTON AVE,43.764346,-79.574893,Fatal,Other Property Owner,unknown,
2011,10,2011-10-31 04:00:00+00:00,09-10,LAIRD DR and MILLWOOD RD,43.703145,-79.36059,Non-Fatal Injury,Driver,25 to 29,Major
2011,12,2011-12-25 05:00:00+00:00,17-18,DUFFERIN ST and ROSECLIFFE AVE,43.682945,-79.44509,Non-Fatal Injury,Other,unknown,
2012,2,2012-02-28 05:00:00+00:00,23-00,BATHURST ST and MCALLISTER RD,43.753445,-79.43799,Non-Fatal Injury,Vehicle Owner,unknown,
2011,10,2011-10-01 04:00:00+00:00,12-13,WILLIAM R ALLEN RD N and SHEPPARD AVE W,43.747945,-79.46239,Non-Fatal Injury,Vehicle Owner,unknown,
2011,7,2011-07-19 04:00:00+00:00,19-20,PARKSIDE DR and ALGONQUIN AVE,43.643145,-79.45549,Non-Fatal Injury,Driver,30 to 34,
2011,8,2011-08-15 04:00:00+00:00,18-19,THE QUEENSWAY and INVERLEIGH Dr,43.627845,-79.49589,Non-Fatal Injury,Vehicle Owner,unknown,
2011,9,2011-09-04 04:00:00+00:00,10-11,BRIMLEY RD and DANJOHN CRES,43.814246,-79.281192,Non-Fatal Injury,Driver,50 to 54,
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Passenger,30 to 34,
2012,1,2012-01-31 05:00:00+00:00,15-16,UNIVERSITY AVE and RICHMOND ST W,43.650045,-79.38629,Non-Fatal Injury,Driver,55 to 59,Minimal
2011,10,2011-10-31 04:00:00+00:00,09-10,LAIRD DR and MILLWOOD RD,43.703145,-79.36059,Non-Fatal Injury,Driver,unknown,
2012,2,2012-02-28 05:00:00+00:00,23-00,BATHURST ST and MCALLISTER RD,43.753445,-79.43799,Non-Fatal Injury,Driver,25 to 29,
2011,10,2011-10-01 04:00:00+00:00,12-13,WILLIAM R ALLEN RD N and SHEPPARD AVE W,43.747945,-79.46239,Non-Fatal Injury,Driver,40 to 44,Major
2011,7,2011-07-20 04:00:00+00:00,10-11,3030 BIRCHMOUNT RD,43.802745,-79.30849,Non-Fatal Injury,Driver,50 to 54,Minimal
2011,8,2011-08-15 04:00:00+00:00,18-19,THE QUEENSWAY and INVERLEIGH Dr,43.627845,-79.49589,Non-Fatal Injury,Driver,55 to 59,Major
2011,9,2011-09-04 04:00:00+00:00,10-11,BRIMLEY RD and DANJOHN CRES,43.814246,-79.281192,Non-Fatal Injury,Pedestrian,35 to 39,Major
2012,1,2012-01-31 05:00:00+00:00,15-16,UNIVERSITY AVE and RICHMOND ST W,43.650045,-79.38629,Non-Fatal Injury,Vehicle Owner,unknown,
2012,2,2012-02-28 05:00:00+00:00,23-00,BATHURST ST and MCALLISTER RD,43.753445,-79.43799,Non-Fatal Injury,Pedestrian,20 to 24,Major
2011,12,2011-12-25 05:00:00+00:00,17-18,DUFFERIN ST and ROSECLIFFE AVE,43.682945,-79.44509,Non-Fatal Injury,Passenger,15 to 19,Major
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Vehicle Owner,unknown,
2011,10,2011-10-31 04:00:00+00:00,10-11,240 WELLESLEY St E,43.667845,-79.37089,Non-Fatal Injury,Vehicle Owner,unknown,
2011,7,2011-07-20 04:00:00+00:00,10-11,3030 BIRCHMOUNT RD,43.802745,-79.30849,Non-Fatal Injury,Passenger,60 to 64,Minimal
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Driver,55 to 59,
2011,10,2011-10-01 04:00:00+00:00,12-13,WILLIAM R ALLEN RD N and SHEPPARD AVE W,43.747945,-79.46239,Non-Fatal Injury,Driver,65 to 69,Minimal
2011,8,2011-08-15 04:00:00+00:00,18-19,THE QUEENSWAY and INVERLEIGH Dr,43.627845,-79.49589,Non-Fatal Injury,Passenger,55 to 59,Minimal
2011,9,2011-09-06 04:00:00+00:00,15-16,MIDLAND AVE and FINCH AVE E,43.803245,-79.28609,Non-Fatal Injury,Other Property Owner,unknown,
2012,1,2012-01-31 05:00:00+00:00,15-16,UNIVERSITY AVE and RICHMOND ST W,43.650045,-79.38629,Non-Fatal Injury,Driver,40 to 44,Major
2012,2,2012-02-29 05:00:00+00:00,18-19,JAMESON AVE and LAXTON AVE W,43.640045,-79.43709,Non-Fatal Injury,Driver,25 to 29,
2011,12,2011-12-25 05:00:00+00:00,17-18,DUFFERIN ST and ROSECLIFFE AVE,43.682945,-79.44509,Non-Fatal Injury,Driver,20 to 24,Major
2011,10,2011-10-03 04:00:00+00:00,06-07,KIPLING Aven and FROST Stre,43.714145,-79.56789,Non-Fatal Injury,Driver,unknown,
2012,2,2012-02-01 05:00:00+00:00,21-22,MARKHAM RD and ELLESMERE RD,43.776445,-79.23179,Non-Fatal Injury,Driver,60 to 64,
2012,2,2012-02-29 05:00:00+00:00,18-19,JAMESON AVE and LAXTON AVE W,43.640045,-79.43709,Non-Fatal Injury,Pedestrian,45 to 49,Major
2011,8,2011-08-15 04:00:00+00:00,18-19,THE QUEENSWAY and INVERLEIGH Dr,43.627845,-79.49589,Non-Fatal Injury,Passenger,60 to 64,Minimal
2011,9,2011-09-06 04:00:00+00:00,15-16,MIDLAND AVE and FINCH AVE E,43.803245,-79.28609,Non-Fatal Injury,Vehicle Owner,unknown,
2011,11,2011-11-22 05:00:00+00:00,21-22,BATHURST ST and BARTON AVE,43.668145,-79.41239,Non-Fatal Injury,Pedestrian,30 to 34,Major
2011,10,2011-10-31 04:00:00+00:00,10-11,240 WELLESLEY St E,43.667845,-79.37089,Non-Fatal Injury,Truck Driver,60 to 64,
2011,7,2011-07-20 04:00:00+00:00,10-11,3030 BIRCHMOUNT RD,43.802745,-79.30849,Non-Fatal Injury,Driver,60 to 64,Major
2011,12,2011-12-27 05:00:00+00:00,14-15,ST CLAIR Ave W and EARLSCOURT Ave,43.677045,-79.44739,Non-Fatal Injury,Driver,25 to 29,Major
